encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;63620
1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;64620
1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;5802460
1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;49760
1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;53200
1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;56980
1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;54820
1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;53500
1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;56570
1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;61280
1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;56430
1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;59650
0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1178930
0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;263330
0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;187730
0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;52920
0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;5768350
0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;41260
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;42910
0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;41830
0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;41590
0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;43550
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;40550
0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;47130
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;43330
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;45980
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;221550
1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;220350
1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;295410
1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;350440
1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;351010
1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;389840
1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1070210
1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;832070
1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;212659
1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;225740
1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;234950
1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;242800
1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;250520
1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;259470
1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;268620
1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;276740
1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;89450
1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;92770
1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;100240
1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;106090
1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;119050
1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;140250
1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;158380
1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;208740
1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;60110
1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;64640
1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;58050
1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;61000
1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;61870
1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;61690
1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;65100
1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;64550
1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;680540
1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;680310
1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;681430
1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;2289050
1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2278560
1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;2290710
1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;2282210
1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;5811280
1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;49450
1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;53530
1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;57850
1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;59380
1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;58470
1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;56940
1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;58760
0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;262750
0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;186750
0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;46750
0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;52880
0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;53450
0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;52040
0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;40430
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;44600
0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;41900
0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;42230
0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;43660
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;44110
0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;46710
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;48150
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;45270
1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;244100
1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;106310
1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;59970
1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;53870
1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;53750
1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;57800
1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;52070
1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;56570
1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;56650
1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;57250
0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;232120
0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;94130
0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;47680
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;42170
0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;37470
0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;41880
0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;45160
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;44970
0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;47280
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;48000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;218000
1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;216030
1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;294370
1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;350470
1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;351120
1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;394700
1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;1065840
1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1181340
1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;832650
1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;215240
1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;225540
1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;243550
1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;272830
1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;278140
1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;89350
1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;92800
1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;107550
1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;200050
1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;208620
1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;65400
1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;62270
1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;60850
1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;65070
1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;64270
1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;682360
1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;685410
1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;2277300
1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;5588490
1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;5765570
